══════════════════════════════════════════════════════════════════════════════════════════
  DEC 2025 — 4-HOUR PEAK OUTCOMES (20 Pumper Coins)
══════════════════════════════════════════════════════════════════════════════════════════

Logs Processed:   1,860
Coin-Slots:       36,897
Average Peak:     2.55%
10%+ Winners:     1,337  (3.6%)
5%+  Winners:     4,727  (12.8%)
15%+ Winners:     581  (1.6%)
20%+ Winners:     251  (0.7%)
Errors:           303

──────────────────────────────────────────────────────────────────────────────────────────
  DETAILED RESULTS — Every Log File
──────────────────────────────────────────────────────────────────────────────────────────

=== 2025-12-01  7:00 ET  (UTC 1764590400)  ===
  MAMO       Entry $0.024300       → Peak $0.024170        -0.53%  DD:-8.23%

=== 2025-12-15  11:15 ET  (UTC 1765815300)  ===
  FIS        Entry $0.024200       → Peak $0.025500        +5.37%  DD:-8.68% ●5%+
  OMNI       Entry $1.2890         → Peak $1.3400          +3.96%  DD:-1.32%
  KTA        Entry $0.252100       → Peak $0.260600        +3.37%  DD:-8.37%
  ELA        Entry $1.2160         → Peak $1.2350          +1.56%  DD:-2.63%
  HONEY      Entry $0.00880000     → Peak $0.00890000      +1.14%  DD:-5.68%
  XCN        Entry $0.00497000     → Peak $0.00502000      +1.01%  DD:-2.62%
  STRK       Entry $0.102000       → Peak $0.103000        +0.98%  DD:-7.84%
  PRCL       Entry $0.021100       → Peak $0.021300        +0.95%  DD:-4.74%
  DASH       Entry $42.0800        → Peak $42.3500         +0.64%  DD:-7.11%
  ZEC        Entry $414.19         → Peak $416.80          +0.63%  DD:-6.66%
  BNKR       Entry $0.00021580     → Peak $0.00021700      +0.56%  DD:-4.49%
  MAMO       Entry $0.024070       → Peak $0.024170        +0.42%  DD:-7.64%
  SQD        Entry $0.043600       → Peak $0.043700        +0.23%  DD:-5.28%
  FLOCK      Entry $0.092900       → Peak $0.093100        +0.22%  DD:-5.27%
  EDGE       Entry $0.141360       → Peak $0.141630        +0.19%  DD:-14.94%
  NEON       Entry $0.059560       → Peak $0.059660        +0.17%  DD:-1.61%
  PUMP       Entry $0.00254900     → Peak $0.00255300      +0.16%  DD:-3.73%
  CLANKER    Entry $32.9900        → Peak $33.0300         +0.12%  DD:-5.12%
  ZEN        Entry $8.1560         → Peak $8.1640          +0.1%  DD:-4.67%
  SAPIEN     Entry $0.142760       → Peak $0.142760        +0%  DD:-4.31%

=== 2025-12-15  11:20 ET  (UTC 1765815600)  ===
  FIS        Entry $0.024300       → Peak $0.025500        +4.94%  DD:-9.05%
  KTA        Entry $0.254300       → Peak $0.260600        +2.48%  DD:-9.16%
  OMNI       Entry $1.3180         → Peak $1.3400          +1.67%  DD:-3.49%
  ELA        Entry $1.2160         → Peak $1.2350          +1.56%  DD:-2.63%
  ZEC        Entry $411.16         → Peak $416.80          +1.37%  DD:-5.97%
  DASH       Entry $41.8000        → Peak $42.3500         +1.32%  DD:-6.48%
  HONEY      Entry $0.00880000     → Peak $0.00890000      +1.14%  DD:-5.68%
  FLOCK      Entry $0.092100       → Peak $0.093100        +1.09%  DD:-4.45%
  STRK       Entry $0.102000       → Peak $0.103000        +0.98%  DD:-7.84%
  PRCL       Entry $0.021000       → Peak $0.021200        +0.95%  DD:-4.29%
  SAPIEN     Entry $0.141580       → Peak $0.142760        +0.83%  DD:-3.52%
  BNKR       Entry $0.00021580     → Peak $0.00021700      +0.56%  DD:-4.49%
  MAMO       Entry $0.024070       → Peak $0.024170        +0.42%  DD:-7.64%
  XCN        Entry $0.00500000     → Peak $0.00502000      +0.4%  DD:-3.2%
  ZEN        Entry $8.1260         → Peak $8.1540          +0.34%  DD:-4.32%
  PUMP       Entry $0.00254600     → Peak $0.00255300      +0.27%  DD:-3.61%
  CLANKER    Entry $32.9500        → Peak $33.0300         +0.24%  DD:-5.01%
  SQD        Entry $0.043600       → Peak $0.043700        +0.23%  DD:-5.28%
  EDGE       Entry $0.141360       → Peak $0.141630        +0.19%  DD:-16.04%
  NEON       Entry $0.059560       → Peak $0.059660        +0.17%  DD:-2.18%

=== 2025-12-15  11:25 ET  (UTC 1765815900)  ===
  FIS        Entry $0.024600       → Peak $0.025500        +3.66%  DD:-10.16%
  OMNI       Entry $1.3180         → Peak $1.3400          +1.67%  DD:-3.49%
  DASH       Entry $41.7600        → Peak $42.3500         +1.41%  DD:-6.39%
  KTA        Entry $0.257700       → Peak $0.260600        +1.13%  DD:-10.36%
  ELA        Entry $1.2220         → Peak $1.2350          +1.06%  DD:-3.11%
  STRK       Entry $0.102000       → Peak $0.103000        +0.98%  DD:-7.84%
  FLOCK      Entry $0.092600       → Peak $0.093100        +0.54%  DD:-4.97%
  PRCL       Entry $0.020900       → Peak $0.021000        +0.48%  DD:-3.83%
  MAMO       Entry $0.024070       → Peak $0.024170        +0.42%  DD:-8.6%
  CLANKER    Entry $32.9100        → Peak $33.0300         +0.36%  DD:-4.89%
  SAPIEN     Entry $0.141260       → Peak $0.141640        +0.27%  DD:-3.3%
  PUMP       Entry $0.00254600     → Peak $0.00255300      +0.27%  DD:-3.61%
  SQD        Entry $0.043500       → Peak $0.043600        +0.23%  DD:-5.06%
  XCN        Entry $0.00501000     → Peak $0.00502000      +0.2%  DD:-3.39%
  EDGE       Entry $0.141360       → Peak $0.141630        +0.19%  DD:-16.04%
  NEON       Entry $0.059560       → Peak $0.059660        +0.17%  DD:-2.18%
  ZEC        Entry $416.27         → Peak $416.80          +0.13%  DD:-7.13%
  BNKR       Entry $0.00021690     → Peak $0.00021700      +0.05%  DD:-4.98%
  ZEN        Entry $8.1380         → Peak $8.1380          +0%  DD:-4.46%
  HONEY      Entry $0.00880000     → Peak $0.00880000      +0%  DD:-5.68%

=== 2025-12-15  11:30 ET  (UTC 1765816200)  ===
  OMNI       Entry $1.3180         → Peak $1.3400          +1.67%  DD:-3.49%
  KTA        Entry $0.256600       → Peak $0.260600        +1.56%  DD:-9.98%
  DASH       Entry $41.7400        → Peak $42.3500         +1.46%  DD:-6.35%
  PUMP       Entry $0.00252400     → Peak $0.00255300      +1.15%  DD:-2.77%
  CLANKER    Entry $32.6000        → Peak $32.9600         +1.1%  DD:-3.99%
  XCN        Entry $0.00498000     → Peak $0.00502000      +0.8%  DD:-2.81%
  ZEC        Entry $413.69         → Peak $416.75          +0.74%  DD:-6.55%
  EDGE       Entry $0.140720       → Peak $0.141630        +0.65%  DD:-15.66%
  MAMO       Entry $0.024070       → Peak $0.024170        +0.42%  DD:-8.64%
  FIS        Entry $0.025400       → Peak $0.025500        +0.39%  DD:-12.99%
  SAPIEN     Entry $0.140660       → Peak $0.141200        +0.38%  DD:-2.89%
  FLOCK      Entry $0.092200       → Peak $0.092500        +0.33%  DD:-4.56%
  ZEN        Entry $8.1120         → Peak $8.1360          +0.3%  DD:-4.15%
  SQD        Entry $0.043300       → Peak $0.043400        +0.23%  DD:-4.62%
  NEON       Entry $0.059560       → Peak $0.059660        +0.17%  DD:-2.18%
  ELA        Entry $1.2350         → Peak $1.2350          +0%  DD:-4.13%
  HONEY      Entry $0.00880000     → Peak $0.00880000      +0%  DD:-5.68%
  STRK       Entry $0.102000       → Peak $0.102000        +0%  DD:-7.84%
  PRCL       Entry $0.020900       → Peak $0.020900        +0%  DD:-3.83%
  BNKR       Entry $0.00021690     → Peak $0.00021610      -0.37%  DD:-4.98%

=== 2025-12-15  11:35 ET  (UTC 1765816500)  ===
  FIS        Entry $0.024800       → Peak $0.025500        +2.82%  DD:-10.89%
  KTA        Entry $0.252700       → Peak $0.258800        +2.41%  DD:-8.59%
  OMNI       Entry $1.3180         → Peak $1.3400          +1.67%  DD:-3.49%
  ELA        Entry $1.2210         → Peak $1.2350          +1.15%  DD:-3.03%
  PRCL       Entry $0.020700       → Peak $0.020900        +0.97%  DD:-2.9%
  PUMP       Entry $0.00253100     → Peak $0.00255300      +0.87%  DD:-3.04%
  ZEC        Entry $413.25         → Peak $416.75          +0.85%  DD:-6.45%
  XCN        Entry $0.00497000     → Peak $0.00501000      +0.8%  DD:-2.62%
  SQD        Entry $0.042900       → Peak $0.043200        +0.7%  DD:-3.73%
  FLOCK      Entry $0.091600       → Peak $0.092100        +0.55%  DD:-3.93%
  CLANKER    Entry $32.4600        → Peak $32.6300         +0.52%  DD:-3.57%
  MAMO       Entry $0.024070       → Peak $0.024170        +0.42%  DD:-8.64%
  SAPIEN     Entry $0.140180       → Peak $0.140680        +0.36%  DD:-2.55%
  ZEN        Entry $8.0940         → Peak $8.1220          +0.35%  DD:-3.94%
  DASH       Entry $41.7300        → Peak $41.8400         +0.26%  DD:-6.33%
  EDGE       Entry $0.140820       → Peak $0.141170        +0.25%  DD:-15.72%
  NEON       Entry $0.059560       → Peak $0.059660        +0.17%  DD:-2.18%
  HONEY      Entry $0.00880000     → Peak $0.00880000      +0%  DD:-5.68%
  STRK       Entry $0.102000       → Peak $0.102000        +0%  DD:-7.84%
  BNKR       Entry $0.00021690     → Peak $0.00021610      -0.37%  DD:-4.98%

=== 2025-12-15  11:40 ET  (UTC 1765816800)  ===
  STRK       Entry $0.099000       → Peak $0.102000        +3.03%  DD:-5.05%
  KTA        Entry $0.252600       → Peak $0.258800        +2.45%  DD:-8.55%
  FIS        Entry $0.024900       → Peak $0.025500        +2.41%  DD:-11.24%
  OMNI       Entry $1.3180         → Peak $1.3400          +1.67%  DD:-3.49%
  PUMP       Entry $0.00252000     → Peak $0.00255300      +1.31%  DD:-2.62%
  ELA        Entry $1.2200         → Peak $1.2350          +1.23%  DD:-2.95%
  HONEY      Entry $0.00870000     → Peak $0.00880000      +1.15%  DD:-4.6%
  NEON       Entry $0.059090       → Peak $0.059660        +0.96%  DD:-1.4%
  XCN        Entry $0.00497000     → Peak $0.00501000      +0.8%  DD:-2.62%
  ZEC        Entry $413.72         → Peak $416.75          +0.73%  DD:-6.56%
  DASH       Entry $41.4500        → Peak $41.7300         +0.68%  DD:-5.69%
  CLANKER    Entry $32.3500        → Peak $32.5500         +0.62%  DD:-3.25%
  ZEN        Entry $8.0680         → Peak $8.1040          +0.45%  DD:-3.63%
  SAPIEN     Entry $0.139960       → Peak $0.140350        +0.28%  DD:-2.4%
  EDGE       Entry $0.140820       → Peak $0.141170        +0.25%  DD:-15.72%
  MAMO       Entry $0.024110       → Peak $0.024170        +0.25%  DD:-8.79%
  SQD        Entry $0.043000       → Peak $0.043100        +0.23%  DD:-3.95%
  FLOCK      Entry $0.091700       → Peak $0.091800        +0.11%  DD:-4.03%
  PRCL       Entry $0.020900       → Peak $0.020900        +0%  DD:-3.83%
  BNKR       Entry $0.00021690     → Peak $0.00021610      -0.37%  DD:-4.98%

=== 2025-12-15  11:45 ET  (UTC 1765817100)  ===
  FIS        Entry $0.024600       → Peak $0.025500        +3.66%  DD:-10.16%
  KTA        Entry $0.252900       → Peak $0.258800        +2.33%  DD:-8.66%
  OMNI       Entry $1.3180         → Peak $1.3400          +1.67%  DD:-3.49%
  XCN        Entry $0.00494000     → Peak $0.00501000      +1.42%  DD:-2.02%
  PUMP       Entry $0.00251800     → Peak $0.00255300      +1.39%  DD:-2.54%
  STRK       Entry $0.099000       → Peak $0.100000        +1.01%  DD:-5.05%
  NEON       Entry $0.059090       → Peak $0.059660        +0.96%  DD:-1.4%
  ZEC        Entry $413.05         → Peak $416.75          +0.9%  DD:-6.4%
  DASH       Entry $41.3500        → Peak $41.5600         +0.51%  DD:-5.47%
  ELA        Entry $1.2290         → Peak $1.2350          +0.49%  DD:-3.66%
  SQD        Entry $0.042900       → Peak $0.043100        +0.47%  DD:-3.96%
  CLANKER    Entry $32.3400        → Peak $32.4700         +0.4%  DD:-3.22%
  EDGE       Entry $0.140820       → Peak $0.141170        +0.25%  DD:-15.72%
  MAMO       Entry $0.024110       → Peak $0.024170        +0.25%  DD:-9.54%
  BNKR       Entry $0.00021570     → Peak $0.00021610      +0.19%  DD:-4.45%
  ZEN        Entry $8.0640         → Peak $8.0740          +0.12%  DD:-3.58%
  FLOCK      Entry $0.091700       → Peak $0.091800        +0.11%  DD:-4.03%
  SAPIEN     Entry $0.140190       → Peak $0.140230        +0.03%  DD:-2.56%
  HONEY      Entry $0.00870000     → Peak $0.00870000      +0%  DD:-4.6%
  PRCL       Entry $0.020900       → Peak $0.020800        -0.48%  DD:-3.83%

=== 2025-12-15  11:50 ET  (UTC 1765817400)  ===
  FIS        Entry $0.024700       → Peak $0.025500        +3.24%  DD:-10.53%
  KTA        Entry $0.253000       → Peak $0.258800        +2.29%  DD:-8.7%
  OMNI       Entry $1.3180         → Peak $1.3400          +1.67%  DD:-3.49%
  ZEC        Entry $411.83         → Peak $416.75          +1.19%  DD:-6.13%
  XCN        Entry $0.00496000     → Peak $0.00501000      +1.01%  DD:-2.42%
  NEON       Entry $0.059090       → Peak $0.059660        +0.96%  DD:-1.4%
  PUMP       Entry $0.00252900     → Peak $0.00255300      +0.95%  DD:-2.97%
  DASH       Entry $41.1300        → Peak $41.4400         +0.75%  DD:-4.96%
  MAMO       Entry $0.023990       → Peak $0.024170        +0.75%  DD:-9.09%
  PRCL       Entry $0.020700       → Peak $0.020800        +0.48%  DD:-2.9%
  CLANKER    Entry $32.3400        → Peak $32.4700         +0.4%  DD:-3.22%
  SAPIEN     Entry $0.139720       → Peak $0.140230        +0.37%  DD:-2.23%
  EDGE       Entry $0.140820       → Peak $0.141170        +0.25%  DD:-15.72%
  ZEN        Entry $8.0580         → Peak $8.0720          +0.17%  DD:-3.51%
  ELA        Entry $1.2330         → Peak $1.2350          +0.16%  DD:-3.97%
  FLOCK      Entry $0.091700       → Peak $0.091800        +0.11%  DD:-4.03%
  SQD        Entry $0.043000       → Peak $0.043000        +0%  DD:-4.19%
  HONEY      Entry $0.00870000     → Peak $0.00870000      +0%  DD:-4.6%
  STRK       Entry $0.099000       → Peak $0.099000        +0%  DD:-5.05%
  BNKR       Entry $0.00021570     → Peak $0.00021480      -0.42%  DD:-4.45%

=== 2025-12-15  11:55 ET  (UTC 1765817700)  ===
  OMNI       Entry $1.2750         → Peak $1.3400          +5.1%  DD:-0.24% ●5%+
  FIS        Entry $0.024400       → Peak $0.025500        +4.51%  DD:-9.43%
  KTA        Entry $0.253000       → Peak $0.258800        +2.29%  DD:-8.7%
  PRCL       Entry $0.020500       → Peak $0.020800        +1.46%  DD:-1.95%
  PUMP       Entry $0.00251700     → Peak $0.00255300      +1.43%  DD:-2.5%
  ZEC        Entry $411.57         → Peak $416.75          +1.26%  DD:-6.07%
  XCN        Entry $0.00495000     → Peak $0.00501000      +1.21%  DD:-2.22%
  STRK       Entry $0.098000       → Peak $0.099000        +1.02%  DD:-4.08%
  FLOCK      Entry $0.091000       → Peak $0.091800        +0.88%  DD:-3.3%
  NEON       Entry $0.059180       → Peak $0.059660        +0.81%  DD:-1.55%
  MAMO       Entry $0.023800       → Peak $0.023990        +0.8%  DD:-8.78%
  SAPIEN     Entry $0.139120       → Peak $0.139960        +0.6%  DD:-1.81%
  CLANKER    Entry $32.2900        → Peak $32.4700         +0.56%  DD:-3.07%
  EDGE       Entry $0.140430       → Peak $0.141170        +0.53%  DD:-15.49%
  DASH       Entry $41.0300        → Peak $41.1700         +0.34%  DD:-4.73%
  ELA        Entry $1.2320         → Peak $1.2350          +0.24%  DD:-3.9%
  SQD        Entry $0.042800       → Peak $0.042900        +0.23%  DD:-3.74%
  ZEN        Entry $8.0540         → Peak $8.0720          +0.22%  DD:-3.46%
  HONEY      Entry $0.00870000     → Peak $0.00870000      +0%  DD:-4.6%
  BNKR       Entry $0.00021570     → Peak $0.00021480      -0.42%  DD:-4.45%

=== 2025-12-16  7:00 ET  (UTC 1765886400) [★★ 2 WINNERS] ===
  FIS        Entry $0.020000       → Peak $0.022400        +12%  DD:-2.5% ★10%+
  CLANKER    Entry $35.5700        → Peak $39.2400         +10.32%  DD:-4.13% ★10%+
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  ZEC        Entry $395.12         → Peak $409.50          +3.64%  DD:-1.86%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  SAPIEN     Entry $0.138120       → Peak $0.141400        +2.37%  DD:-1.85%
  XCN        Entry $0.00489000     → Peak $0.00500000      +2.25%  DD:-1.43%
  BNKR       Entry $0.00020840     → Peak $0.00021260      +2.02%  DD:-0.43%
  FLOCK      Entry $0.088400       → Peak $0.090100        +1.92%  DD:-1.13%
  ZEN        Entry $8.0090         → Peak $8.1220          +1.41%  DD:-1.26%
  MAMO       Entry $0.023070       → Peak $0.023360        +1.26%  DD:-0.69%
  DASH       Entry $42.1300        → Peak $42.6400         +1.21%  DD:-2.37%
  SQD        Entry $0.041900       → Peak $0.042400        +1.19%  DD:-2.39%
  PUMP       Entry $0.00247200     → Peak $0.00249500      +0.93%  DD:-4.33%
  EDGE       Entry $0.130320       → Peak $0.131320        +0.77%  DD:-2.19%
  KTA        Entry $0.251900       → Peak $0.253000        +0.44%  DD:-3.33%
  ELA        Entry $1.2030         → Peak $1.2070          +0.33%  DD:-1.83%
  STRK       Entry $0.096000       → Peak $0.096000        +0%  DD:-2.08%
  PRCL       Entry $0.021700       → Peak $0.021700        +0%  DD:-5.53%
  [NO DATA: NEON]

=== 2025-12-16  7:05 ET  (UTC 1765886700) [★★ 2 WINNERS] ===
  FIS        Entry $0.019900       → Peak $0.022400        +12.56%  DD:-2.01% ★10%+
  CLANKER    Entry $35.5200        → Peak $39.2400         +10.47%  DD:-4% ★10%+
  ZEC        Entry $394.25         → Peak $413.31          +4.83%  DD:-1.64%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  SAPIEN     Entry $0.138110       → Peak $0.141400        +2.38%  DD:-1.85%
  XCN        Entry $0.00489000     → Peak $0.00500000      +2.25%  DD:-1.43%
  BNKR       Entry $0.00020840     → Peak $0.00021260      +2.02%  DD:-0.43%
  FLOCK      Entry $0.088400       → Peak $0.090100        +1.92%  DD:-1.13%
  ZEN        Entry $7.9900         → Peak $8.1380          +1.85%  DD:-1.03%
  DASH       Entry $42.0900        → Peak $42.6400         +1.31%  DD:-2.28%
  EDGE       Entry $0.129700       → Peak $0.131380        +1.3%  DD:-1.73%
  MAMO       Entry $0.023070       → Peak $0.023360        +1.26%  DD:-0.69%
  SQD        Entry $0.041900       → Peak $0.042400        +1.19%  DD:-2.39%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  PUMP       Entry $0.00247000     → Peak $0.00249500      +1.01%  DD:-4.25%
  ELA        Entry $1.2030         → Peak $1.2070          +0.33%  DD:-1.83%
  KTA        Entry $0.252700       → Peak $0.253000        +0.12%  DD:-3.64%
  PRCL       Entry $0.021700       → Peak $0.021700        +0%  DD:-5.53%
  [NO DATA: NEON]

=== 2025-12-16  7:10 ET  (UTC 1765887000) [★ 1 WINNER] ===
  FIS        Entry $0.019900       → Peak $0.022400        +12.56%  DD:-2.01% ★10%+
  CLANKER    Entry $36.0400        → Peak $39.2400         +8.88%  DD:-5.38% ●5%+
  ZEC        Entry $395.56         → Peak $413.31          +4.49%  DD:-1.97%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137860       → Peak $0.141400        +2.57%  DD:-1.67%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  XCN        Entry $0.00489000     → Peak $0.00500000      +2.25%  DD:-1.43%
  ZEN        Entry $7.9840         → Peak $8.1570          +2.17%  DD:-0.95%
  BNKR       Entry $0.00020830     → Peak $0.00021260      +2.06%  DD:-0.38%
  EDGE       Entry $0.129000       → Peak $0.131380        +1.84%  DD:-1.19%
  FLOCK      Entry $0.088500       → Peak $0.090100        +1.81%  DD:-1.24%
  KTA        Entry $0.250200       → Peak $0.253900        +1.48%  DD:-2.68%
  PUMP       Entry $0.00246500     → Peak $0.00249500      +1.22%  DD:-4.06%
  SQD        Entry $0.041900       → Peak $0.042400        +1.19%  DD:-2.39%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  MAMO       Entry $0.023150       → Peak $0.023360        +0.91%  DD:-1.04%
  ELA        Entry $1.2030         → Peak $1.2070          +0.33%  DD:-1.83%
  DASH       Entry $42.5100        → Peak $42.6400         +0.31%  DD:-3.25%
  PRCL       Entry $0.021700       → Peak $0.021700        +0%  DD:-5.53%
  [NO DATA: NEON]

=== 2025-12-16  7:15 ET  (UTC 1765887300) [★ 1 WINNER] ===
  FIS        Entry $0.020000       → Peak $0.022400        +12%  DD:-1% ★10%+
  CLANKER    Entry $36.7600        → Peak $39.2400         +6.75%  DD:-7.24% ●5%+
  ZEC        Entry $396.34         → Peak $413.31          +4.28%  DD:-2.16%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137490       → Peak $0.141400        +2.84%  DD:-1.4%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  XCN        Entry $0.00489000     → Peak $0.00500000      +2.25%  DD:-1.43%
  KTA        Entry $0.252000       → Peak $0.257500        +2.18%  DD:-3.37%
  ZEN        Entry $7.9830         → Peak $8.1570          +2.18%  DD:-0.94%
  BNKR       Entry $0.00020830     → Peak $0.00021260      +2.06%  DD:-0.38%
  EDGE       Entry $0.129000       → Peak $0.131540        +1.97%  DD:-1.19%
  FLOCK      Entry $0.088700       → Peak $0.090100        +1.58%  DD:-1.47%
  PUMP       Entry $0.00245900     → Peak $0.00249500      +1.46%  DD:-3.82%
  SQD        Entry $0.041900       → Peak $0.042400        +1.19%  DD:-2.39%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  MAMO       Entry $0.023150       → Peak $0.023360        +0.91%  DD:-1.04%
  DASH       Entry $42.4800        → Peak $42.6400         +0.38%  DD:-3.18%
  ELA        Entry $1.2030         → Peak $1.2070          +0.33%  DD:-1.83%
  PRCL       Entry $0.021700       → Peak $0.021700        +0%  DD:-5.53%
  [NO DATA: NEON]

=== 2025-12-16  7:20 ET  (UTC 1765887600) [★ 1 WINNER] ===
  FIS        Entry $0.020000       → Peak $0.022400        +12%  DD:-1% ★10%+
  CLANKER    Entry $36.4700        → Peak $39.2400         +7.6%  DD:-6.5% ●5%+
  ZEC        Entry $394.44         → Peak $413.31          +4.78%  DD:-1.69%
  NEON       Entry $0.059340       → Peak $0.061680        +3.94%  DD:-2.04%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  KTA        Entry $0.252700       → Peak $0.259500        +2.69%  DD:-3.64%
  SAPIEN     Entry $0.137730       → Peak $0.141400        +2.66%  DD:-1.58%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  ZEN        Entry $7.9820         → Peak $8.1720          +2.38%  DD:-0.93%
  XCN        Entry $0.00489000     → Peak $0.00500000      +2.25%  DD:-1.43%
  BNKR       Entry $0.00020830     → Peak $0.00021260      +2.06%  DD:-0.38%
  EDGE       Entry $0.129000       → Peak $0.131540        +1.97%  DD:-1.19%
  PUMP       Entry $0.00245500     → Peak $0.00249500      +1.63%  DD:-3.67%
  FLOCK      Entry $0.088800       → Peak $0.090100        +1.46%  DD:-1.58%
  PRCL       Entry $0.021400       → Peak $0.021700        +1.4%  DD:-4.21%
  SQD        Entry $0.041900       → Peak $0.042400        +1.19%  DD:-2.39%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  DASH       Entry $42.2500        → Peak $42.6400         +0.92%  DD:-2.65%
  MAMO       Entry $0.023150       → Peak $0.023360        +0.91%  DD:-1.04%
  ELA        Entry $1.2030         → Peak $1.2070          +0.33%  DD:-1.83%

=== 2025-12-16  7:25 ET  (UTC 1765887900) [★ 1 WINNER] ===
  FIS        Entry $0.020000       → Peak $0.022400        +12%  DD:-1% ★10%+
  CLANKER    Entry $36.1100        → Peak $39.2400         +8.67%  DD:-5.57% ●5%+
  ZEC        Entry $394.26         → Peak $413.70          +4.93%  DD:-1.64%
  KTA        Entry $0.252300       → Peak $0.262900        +4.2%  DD:-3.49%
  NEON       Entry $0.059340       → Peak $0.061680        +3.94%  DD:-2.04%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137440       → Peak $0.141400        +2.88%  DD:-1.37%
  XCN        Entry $0.00488000     → Peak $0.00500000      +2.46%  DD:-1.23%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  ZEN        Entry $8.0020         → Peak $8.1860          +2.3%  DD:-1.17%
  BNKR       Entry $0.00020830     → Peak $0.00021260      +2.06%  DD:-0.38%
  FLOCK      Entry $0.088500       → Peak $0.090100        +1.81%  DD:-1.24%
  PUMP       Entry $0.00245200     → Peak $0.00249500      +1.75%  DD:-3.55%
  EDGE       Entry $0.129410       → Peak $0.131540        +1.65%  DD:-1.51%
  SQD        Entry $0.041800       → Peak $0.042400        +1.44%  DD:-2.15%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  PRCL       Entry $0.021300       → Peak $0.021500        +0.94%  DD:-3.76%
  MAMO       Entry $0.023150       → Peak $0.023360        +0.91%  DD:-1.04%
  DASH       Entry $42.2600        → Peak $42.6400         +0.9%  DD:-2.67%
  ELA        Entry $1.2030         → Peak $1.2070          +0.33%  DD:-1.83%

=== 2025-12-16  7:30 ET  (UTC 1765888200) [★ 1 WINNER] ===
  FIS        Entry $0.020200       → Peak $0.022400        +10.89%  DD:-1.98% ★10%+
  ZEC        Entry $394.28         → Peak $413.70          +4.93%  DD:-1.65%
  KTA        Entry $0.252300       → Peak $0.262900        +4.2%  DD:-3.49%
  NEON       Entry $0.059340       → Peak $0.061680        +3.94%  DD:-2.04%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137610       → Peak $0.141400        +2.75%  DD:-1.49%
  XCN        Entry $0.00488000     → Peak $0.00500000      +2.46%  DD:-1.23%
  HONEY      Entry $0.00830000     → Peak $0.00850000      +2.41%  DD:0%
  ZEN        Entry $8.0020         → Peak $8.1860          +2.3%  DD:-1.17%
  CLANKER    Entry $38.4100        → Peak $39.2400         +2.16%  DD:-11.22%
  BNKR       Entry $0.00020830     → Peak $0.00021260      +2.06%  DD:-0.38%
  FLOCK      Entry $0.088500       → Peak $0.090100        +1.81%  DD:-1.24%
  PUMP       Entry $0.00245400     → Peak $0.00249500      +1.67%  DD:-4.12%
  EDGE       Entry $0.129410       → Peak $0.131540        +1.65%  DD:-1.51%
  SQD        Entry $0.041800       → Peak $0.042400        +1.44%  DD:-2.15%
  STRK       Entry $0.095000       → Peak $0.096000        +1.05%  DD:-1.05%
  MAMO       Entry $0.023130       → Peak $0.023360        +0.99%  DD:-0.95%
  ELA        Entry $1.2030         → Peak $1.2070          +0.33%  DD:-1.83%
  DASH       Entry $42.6400        → Peak $42.6400         +0%  DD:-3.54%
  PRCL       Entry $0.021300       → Peak $0.021300        +0%  DD:-3.76%

=== 2025-12-16  7:35 ET  (UTC 1765888500) [★ 1 WINNER] ===
  FIS        Entry $0.020100       → Peak $0.022400        +11.44%  DD:-1.49% ★10%+
  ZEC        Entry $390.33         → Peak $413.70          +5.99%  DD:-0.65% ●5%+
  KTA        Entry $0.250000       → Peak $0.262900        +5.16%  DD:-2.6% ●5%+
  NEON       Entry $0.059340       → Peak $0.061680        +3.94%  DD:-2.04%
  OMNI       Entry $1.2940         → Peak $1.3430          +3.79%  DD:-0.39%
  SAPIEN     Entry $0.137670       → Peak $0.141400        +2.71%  DD:-1.53%
  ZEN        Entry $7.9840         → Peak $8.1860          +2.53%  DD:-0.95%
